"Li_ID","Li_Gender","Li_DOB","Li_OccupationClass"
"LI200308","Male",1964-02-16,"004"
"LI200309","Female",1964-02-08,"001"
"LI200310","Male",1964-09-01,"003"
"LI200311","Female",1964-07-03,"004"
"LI200312","Female",1964-09-15,"003"
"LI200313","Female",1964-05-07,"004"
"LI200314","Female",1964-02-07,"002"
"LI200315","Female",1964-10-23,"002"
"LI200316","Female",1964-09-18,"002"
"LI200317","Female",1964-08-13,"003"
"LI200318","Female",1964-12-04,"004"
"LI200319","Female",1964-07-30,"003"
"LI200320","Male",1964-11-18,"001"
"LI200321","Male",1964-08-24,"004"
"LI200322","Male",1964-06-03,"002"
"LI200323","Female",1964-12-15,"004"
"LI200324","Female",1964-12-31,"004"
"LI200325","Female",1964-09-12,"002"
"LI200326","Male",1964-02-12,"001"
"LI200327","Male",1964-04-09,"003"
"LI200328","Female",1964-09-28,"002"
"LI200329","Female",1964-06-20,"003"
"LI200330","Female",1964-04-04,"003"
"LI200331","Male",1964-10-23,"002"
"LI200332","Male",1964-09-16,"002"
"LI200333","Female",1964-03-11,"004"
"LI200334","Male",1964-01-05,"002"
"LI200335","Male",1964-03-02,"002"
"LI200336","Female",1964-08-12,"001"
"LI200337","Male",1964-09-15,"001"
"LI200338","Male",1964-04-29,"001"
"LI200339","Male",1964-12-12,"004"
"LI200340","Male",1964-03-07,"003"
"LI200341","Female",1964-12-16,"002"
"LI200342","Female",1964-11-10,"003"
"LI200343","Male",1964-10-27,"002"
"LI200344","Female",1964-03-21,"003"
"LI200345","Male",1964-04-06,"003"
"LI200346","Female",1964-04-06,"004"
"LI200347","Female",1964-10-16,"003"
"LI200348","Male",1964-03-19,"002"
"LI200349","Female",1964-12-20,"004"
"LI200350","Female",1964-11-16,"002"
"LI200351","Female",1964-10-16,"003"
"LI200352","Male",1964-11-01,"002"
"LI200353","Male",1964-12-21,"004"
"LI200354","Female",1964-04-30,"001"
"LI200355","Female",1964-11-13,"003"
"LI200356","Female",1964-07-28,"002"
"LI200357","Male",1964-07-07,"002"
"LI200358","Male",1964-12-24,"002"
"LI200359","Female",1964-07-15,"003"
"LI200360","Female",1964-10-01,"001"
"LI200361","Female",1964-02-19,"001"
"LI200362","Male",1964-11-19,"002"
"LI200363","Female",1964-01-20,"004"
"LI200364","Male",1964-03-29,"004"
"LI200365","Female",1964-09-26,"003"
"LI200366","Male",1964-06-01,"001"
"LI200367","Male",1964-02-16,"003"
"LI200368","Male",1964-10-18,"003"
"LI200369","Male",1964-06-25,"001"
"LI200370","Female",1964-01-24,"004"
"LI200371","Male",1964-01-12,"004"
"LI200372","Male",1964-05-02,"004"
"LI200373","Male",1964-04-09,"001"
"LI200374","Male",1964-10-22,"001"
"LI200375","Female",1964-10-13,"004"
"LI200376","Female",1964-09-02,"002"
"LI200377","Female",1964-11-09,"001"
"LI200378","Male",1964-09-10,"003"
"LI200379","Male",1964-09-30,"004"
"LI200380","Male",1964-02-08,"001"
"LI200381","Male",1964-07-30,"003"
"LI200382","Female",1964-11-09,"003"
"LI200383","Male",1964-08-14,"002"
"LI200384","Male",1964-03-10,"002"
"LI200385","Male",1964-02-05,"004"
"LI200386","Female",1964-04-19,"004"
"LI200387","Female",1964-02-29,"002"
"LI200388","Female",1964-01-20,"001"
"LI200389","Female",1964-02-12,"001"
"LI200390","Male",1964-11-24,"002"
"LI200391","Female",1964-08-30,"003"
"LI200392","Female",1964-09-02,"001"
"LI200393","Male",1964-11-24,"004"
"LI200394","Female",1964-06-20,"002"
"LI200395","Male",1964-05-02,"004"
"LI200396","Male",1964-06-20,"003"
"LI200397","Male",1964-04-24,"004"
"LI200398","Female",1964-11-05,"002"
"LI200399","Female",1964-06-19,"004"
"LI200400","Female",1964-04-09,"004"
"LI200401","Male",1964-05-23,"001"
"LI200402","Female",1964-11-13,"001"
"LI200403","Male",1964-12-04,"001"
"LI200404","Male",1964-12-04,"002"
"LI200405","Female",1964-09-06,"003"
"LI200406","Female",1964-01-26,"001"
"LI200407","Male",1964-07-21,"002"
"LI200408","Female",1964-02-18,"002"
"LI200409","Male",1964-12-28,"002"
"LI200410","Female",1964-12-18,"004"
"LI200411","Male",1964-10-09,"003"
"LI200412","Female",1964-09-17,"002"
"LI200413","Female",1964-10-09,"003"
"LI200414","Male",1964-03-21,"004"
"LI200415","Female",1964-07-04,"004"
"LI200416","Male",1964-05-04,"004"
"LI200417","Female",1964-07-16,"003"
"LI200418","Female",1964-11-14,"001"
"LI200419","Female",1964-06-19,"002"
"LI200420","Female",1964-10-14,"002"
"LI200421","Male",1964-04-29,"004"
"LI200422","Female",1964-04-06,"003"
"LI200423","Male",1964-07-21,"004"
"LI200424","Female",1964-02-24,"004"
"LI200425","Female",1964-02-06,"002"
"LI200426","Male",1964-06-12,"004"
"LI200427","Male",1964-11-12,"004"
"LI200428","Male",1964-12-05,"004"
"LI200429","Male",1964-03-31,"002"
"LI200430","Male",1964-06-08,"003"
"LI200431","Female",1964-07-11,"004"
"LI200432","Female",1964-02-10,"003"
"LI200433","Female",1964-04-22,"002"
"LI200434","Female",1964-06-01,"004"
"LI200435","Female",1964-04-20,"004"
"LI200436","Female",1964-10-30,"002"
"LI200437","Male",1964-04-22,"002"
"LI200438","Female",1964-08-06,"003"
"LI200439","Male",1964-04-04,"003"
"LI200440","Female",1964-06-03,"002"
"LI200441","Male",1964-03-31,"003"
"LI200442","Male",1964-02-18,"003"
"LI200443","Female",1964-09-16,"003"
"LI200444","Female",1964-07-16,"001"
"LI200445","Female",1964-06-14,"004"
"LI200446","Female",1964-11-28,"002"
"LI200447","Male",1964-04-14,"003"
"LI200448","Male",1964-12-20,"002"
"LI200449","Male",1964-04-18,"002"
"LI200450","Male",1964-02-22,"003"
"LI200451","Male",1964-11-13,"002"
"LI200452","Female",1964-05-21,"003"
"LI200453","Female",1964-01-07,"002"
"LI200454","Male",1964-12-16,"001"
"LI200455","Male",1964-09-12,"004"
"LI200456","Female",1964-09-25,"004"
"LI200457","Male",1964-03-09,"004"
"LI200458","Male",1964-12-01,"001"
"LI200459","Female",1964-10-04,"001"
"LI200460","Female",1964-10-23,"004"
"LI200461","Female",1964-09-21,"002"
"LI200462","Female",1964-12-29,"002"
"LI200463","Male",1964-07-03,"003"
"LI200464","Female",1964-08-02,"004"
"LI200465","Female",1964-06-10,"004"
"LI200466","Female",1964-08-06,"002"
"LI200467","Female",1964-12-24,"003"
"LI200468","Male",1964-05-22,"003"
"LI200469","Female",1964-02-07,"002"
"LI200470","Female",1964-01-12,"004"
"LI200471","Female",1964-11-08,"003"
"LI200472","Female",1964-02-07,"003"
"LI200473","Female",1964-09-15,"004"
"LI200474","Male",1964-05-03,"001"
"LI200475","Male",1964-02-06,"003"
"LI200476","Male",1964-02-29,"002"
"LI200477","Male",1964-12-17,"003"
"LI200478","Female",1964-06-03,"003"
"LI200479","Male",1964-01-03,"003"
"LI200480","Female",1964-06-13,"002"
"LI200481","Male",1964-07-01,"002"
"LI200482","Male",1964-01-05,"001"
"LI200483","Male",1964-04-17,"003"
"LI200484","Female",1964-12-14,"004"
"LI200485","Male",1964-05-17,"004"
"LI200486","Male",1964-11-25,"004"
"LI200487","Male",1964-04-10,"002"
"LI200488","Female",1964-07-20,"003"
"LI200489","Male",1964-02-10,"001"
"LI200490","Male",1964-11-21,"002"
"LI200491","Male",1964-04-01,"001"
"LI200492","Female",1964-08-12,"001"
"LI200493","Female",1964-02-07,"003"
"LI200494","Female",1964-11-01,"001"
"LI200495","Male",1964-03-31,"004"
"LI200496","Female",1964-01-30,"001"
"LI200497","Male",1964-11-04,"001"
"LI200498","Female",1964-05-21,"001"
"LI200499","Female",1964-07-30,"001"
"LI200500","Male",1964-09-13,"002"
"LI200501","Female",1964-06-06,"003"
"LI200502","Male",1964-04-10,"003"
"LI200503","Male",1964-03-18,"001"
"LI200504","Female",1964-12-01,"002"
"LI200505","Male",1964-04-12,"002"
"LI200506","Male",1964-04-16,"001"
"LI200507","Female",1964-06-19,"001"
"LI200508","Male",1964-03-31,"004"
"LI200509","Female",1964-12-03,"004"
"LI200510","Male",1964-11-26,"002"
"LI200511","Male",1964-09-01,"001"
"LI200512","Male",1964-08-26,"004"
"LI200513","Female",1964-12-15,"003"
"LI200514","Female",1964-06-01,"002"
"LI200515","Male",1964-07-11,"003"
"LI200516","Female",1964-07-28,"001"
"LI200517","Male",1964-12-14,"002"
"LI200518","Male",1964-05-21,"003"
"LI200519","Male",1964-02-20,"003"
"LI200520","Male",1964-01-31,"003"
"LI200521","Male",1964-01-26,"002"
"LI200522","Female",1964-12-28,"004"
"LI200523","Male",1964-07-28,"003"
"LI200524","Male",1964-07-30,"002"
"LI200525","Male",1964-01-05,"002"
"LI200526","Female",1964-02-05,"002"
"LI200527","Male",1964-10-10,"003"
"LI200528","Female",1964-07-22,"002"
"LI200529","Female",1964-03-22,"003"
"LI200530","Female",1964-01-04,"004"
"LI200531","Female",1964-05-08,"003"
"LI200532","Male",1964-03-06,"004"
"LI200533","Female",1964-12-30,"001"
"LI200534","Male",1964-11-10,"001"
"LI200535","Female",1964-08-31,"003"
"LI200536","Female",1964-06-19,"001"
"LI200537","Male",1964-05-08,"004"
"LI200538","Female",1964-11-18,"002"
"LI200539","Male",1964-07-22,"004"
"LI200540","Male",1964-10-17,"003"
"LI200541","Female",1964-09-09,"002"
"LI200542","Male",1964-03-13,"002"
"LI200543","Female",1964-01-07,"002"
"LI200544","Female",1964-04-19,"003"
"LI200545","Female",1964-10-21,"003"
"LI200546","Female",1964-02-18,"004"
"LI200547","Female",1964-03-25,"002"
"LI200548","Male",1964-02-22,"004"
"LI200549","Female",1964-02-25,"001"
"LI200550","Female",1964-06-17,"001"
"LI200551","Female",1964-11-11,"001"
"LI200552","Male",1964-07-30,"004"
"LI200553","Male",1964-03-03,"001"
"LI200554","Male",1964-03-31,"003"
"LI200555","Male",1964-07-23,"001"
"LI200556","Male",1964-10-30,"001"
"LI200557","Female",1964-10-01,"002"
"LI200558","Female",1964-06-21,"002"
"LI200559","Female",1964-09-30,"004"
"LI200560","Female",1964-06-19,"001"
"LI200561","Male",1964-01-15,"002"
"LI200562","Male",1964-12-09,"003"
"LI200563","Female",1964-07-05,"004"
"LI200564","Female",1964-08-26,"004"
"LI200565","Male",1964-01-31,"001"
"LI200566","Female",1964-08-17,"003"
"LI200567","Male",1964-01-10,"004"
"LI200568","Male",1964-05-09,"003"
"LI200569","Female",1964-11-26,"003"
"LI200570","Male",1964-09-08,"004"
"LI200571","Female",1964-04-29,"003"
"LI200572","Female",1964-05-30,"004"
"LI200573","Female",1964-03-18,"002"
"LI200574","Male",1964-12-25,"001"
"LI200575","Male",1964-08-31,"001"
"LI200576","Male",1964-05-01,"001"
"LI200577","Male",1964-03-26,"004"
"LI200578","Male",1964-03-30,"003"
"LI200579","Male",1964-06-25,"001"
"LI200580","Female",1964-04-18,"004"
"LI200581","Female",1964-04-15,"003"
"LI200582","Female",1964-08-30,"001"
"LI200583","Female",1964-11-16,"003"
"LI200584","Female",1964-11-24,"001"
"LI200585","Male",1964-01-07,"001"
"LI200586","Male",1964-07-06,"003"
"LI200587","Female",1964-03-08,"002"
"LI200588","Female",1964-08-03,"002"
"LI200589","Female",1964-04-24,"004"
"LI200590","Female",1964-08-22,"003"
"LI200591","Female",1964-04-30,"001"
"LI200592","Female",1964-03-22,"004"
"LI200593","Female",1964-05-24,"002"
"LI200594","Male",1964-07-19,"003"
"LI200595","Female",1964-08-07,"003"
"LI200596","Female",1964-05-26,"003"
"LI200597","Male",1964-01-14,"002"
"LI200598","Female",1964-08-21,"003"
"LI200599","Female",1964-12-20,"004"
"LI200600","Female",1964-11-28,"002"
"LI200601","Female",1964-08-18,"003"
"LI200602","Female",1964-05-28,"002"
"LI200603","Female",1964-08-12,"003"
"LI200604","Male",1964-10-18,"002"
"LI200605","Female",1964-03-14,"001"
"LI200606","Male",1964-07-03,"003"
"LI200607","Female",1964-06-01,"004"
"LI200608","Male",1964-07-03,"001"
"LI200609","Female",1964-01-22,"002"
"LI200610","Male",1964-04-30,"003"
"LI200611","Male",1964-01-29,"001"
"LI200612","Female",1964-10-09,"003"
"LI200613","Male",1964-02-09,"004"
"LI200614","Female",1964-07-30,"001"
"LI200615","Female",1964-03-11,"001"
"LI200616","Male",1964-07-07,"002"
"LI200617","Male",1964-08-05,"002"
"LI200618","Female",1964-10-14,"002"
"LI200619","Male",1964-09-29,"001"
"LI200620","Male",1964-04-25,"001"
"LI200621","Female",1964-03-20,"001"
"LI200622","Male",1964-04-24,"004"
"LI200623","Male",1964-07-02,"003"
"LI200624","Female",1964-01-09,"003"
"LI200625","Female",1964-03-15,"003"
"LI200626","Female",1964-04-06,"001"
"LI200627","Male",1964-03-23,"001"
"LI200628","Female",1964-12-19,"004"
"LI200629","Male",1964-07-24,"001"
"LI200630","Male",1964-04-02,"001"
"LI200631","Female",1964-04-06,"003"
"LI200632","Male",1964-05-10,"002"
"LI200633","Female",1964-02-11,"004"
"LI200634","Male",1964-05-30,"002"
"LI200635","Male",1964-05-19,"003"
"LI200636","Male",1964-04-07,"002"
"LI200637","Male",1964-05-15,"003"
"LI200638","Male",1964-04-13,"002"
"LI200639","Female",1964-06-16,"001"
"LI200640","Female",1964-02-13,"001"
"LI200641","Male",1964-07-22,"001"
"LI200642","Female",1964-08-13,"003"
"LI200643","Male",1964-08-24,"002"
"LI200644","Female",1964-05-18,"002"
"LI200645","Female",1964-12-30,"002"
"LI200646","Male",1964-07-17,"001"
"LI200647","Male",1964-03-07,"003"
"LI200648","Female",1964-01-06,"003"
"LI200649","Male",1964-06-02,"004"
"LI200650","Male",1964-11-12,"001"
"LI200651","Male",1964-10-20,"003"
"LI200652","Male",1964-11-01,"001"
"LI200653","Male",1964-07-19,"004"
"LI200654","Male",1964-07-05,"001"
"LI200655","Male",1964-03-09,"003"
"LI200656","Female",1964-06-11,"003"
"LI200657","Male",1964-08-23,"004"
"LI200658","Female",1964-12-31,"003"
"LI200659","Male",1964-10-14,"004"
"LI200660","Male",1964-05-12,"004"
"LI200661","Male",1964-12-01,"003"
"LI200662","Male",1964-07-20,"002"
"LI200663","Male",1964-04-14,"004"
"LI200664","Female",1964-03-18,"004"
"LI200665","Female",1964-06-10,"004"
"LI200666","Male",1964-09-07,"002"
"LI200667","Female",1964-10-10,"004"
"LI200668","Male",1964-02-20,"003"
"LI200669","Male",1964-08-08,"002"
"LI200670","Male",1964-07-04,"001"
"LI200671","Male",1964-03-03,"003"
"LI200672","Female",1964-02-21,"003"
"LI200673","Female",1964-06-02,"001"
"LI200674","Female",1964-04-04,"003"
"LI200675","Female",1964-03-12,"004"
"LI200676","Female",1964-12-23,"004"
"LI200677","Male",1964-08-05,"002"
"LI200678","Female",1964-12-26,"002"
"LI200679","Male",1964-08-02,"002"
"LI200680","Male",1964-09-23,"003"
"LI200681","Male",1964-12-08,"002"
"LI200682","Male",1964-07-26,"001"
"LI200683","Female",1964-09-20,"001"
"LI200684","Male",1964-04-26,"004"
"LI200685","Female",1964-05-18,"002"
"LI200686","Female",1964-04-26,"004"
"LI200687","Male",1964-06-01,"004"
"LI200688","Male",1964-04-07,"004"
"LI200689","Male",1964-01-26,"004"
"LI200690","Male",1964-01-26,"004"
"LI200691","Male",1964-09-12,"001"
"LI200692","Female",1964-03-14,"002"
"LI200693","Male",1964-02-13,"004"
"LI200694","Male",1964-10-02,"002"
"LI200695","Female",1964-12-06,"004"
